Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/06/02,WEST BENGAL,BIRBHUM,0.53,-,3.7,32.96848081
2018/06/02,WEST BENGAL,MURSHIDABAD,0.37,-,2.47,32.86151366
2018/06/02,WEST BENGAL,KOLKATA,4.48,-,35.9,25.58187081
2018/06/02,WEST BENGAL,HAORA,3.89,-,41.78,26.17716658
2018/06/02,WEST BENGAL,PASHCHIM MEDINIPUR,2.88,-,21.64,29.62212698
2018/06/02,WEST BENGAL,PURBA MEDINIPUR,0.21,-,1.74,31.16547507
2018/06/02,WEST BENGAL,BANKURA,3.53,-,24.7,29.70853967
2018/06/02,WEST BENGAL,HUGLI,0.61,-,5.86,31.4272859
2018/06/02,WEST BENGAL,UTTAR DINAJPUR,3.62,-,22.97,32.57612887
2018/06/02,WEST BENGAL,MALDAH,0.24,-,1.62,31.34188902
2018/06/02,WEST BENGAL,PURULIYA,6.58,-,41.03,34.31638639
2018/06/02,WEST BENGAL,DAKSHIN DINAJPUR,1.67,-,11.15,31.75595333
2018/06/02,WEST BENGAL,DARJILING,3.42,-,20.97,28.40362731
2018/06/02,WEST BENGAL,JALPAIGURI,5.78,-,35.98,30.22368424
2018/06/02,WEST BENGAL,NORTH 24 PARGANAS,0.51,-,4.91,26.69616052
2018/06/02,WEST BENGAL,NADIA,1.1,-,7.23,29.57407552
2018/06/02,WEST BENGAL,KOCH BIHAR,11.64,-,60.22,33.79999223
2018/06/02,WEST BENGAL,SOUTH 24 PARGANAS,1.36,-,13.63,25.1456818
2018/06/02,WEST BENGAL,BARDDHAMAN,2.56,-,16.34,30.35874057
2018/06/01,WEST BENGAL,BIRBHUM,0.54,-,3.8,33.02563262
2018/06/01,WEST BENGAL,MURSHIDABAD,0.41,-,2.68,31.80739081
2018/06/01,WEST BENGAL,KOLKATA,4.45,-,35.7,23.30245841
2018/06/01,WEST BENGAL,HAORA,4.03,-,43.56,24.78304927
2018/06/01,WEST BENGAL,PASHCHIM MEDINIPUR,3.06,-,22.89,30.24422235
2018/06/01,WEST BENGAL,PURBA MEDINIPUR,0.28,-,2.28,31.30824419
2018/06/01,WEST BENGAL,BANKURA,3.81,-,26.63,31.7731669
2018/06/01,WEST BENGAL,HUGLI,0.63,-,6.08,30.61738388
2018/06/01,WEST BENGAL,UTTAR DINAJPUR,3.75,-,23.82,33.39554713
2018/06/01,WEST BENGAL,MALDAH,0.61,-,4.16,33.25950511
2018/06/01,WEST BENGAL,PURULIYA,7.5,-,47.17,37.0796345
2018/06/01,WEST BENGAL,DAKSHIN DINAJPUR,1.83,-,12.23,32.78234308
2018/06/01,WEST BENGAL,DARJILING,3.89,-,23.84,30.40909148
2018/06/01,WEST BENGAL,JALPAIGURI,5.96,-,37.08,31.05217534
2018/06/01,WEST BENGAL,NORTH 24 PARGANAS,0.53,-,5.05,26.04205488
2018/06/01,WEST BENGAL,NADIA,1.35,-,8.88,29.40324792
2018/06/01,WEST BENGAL,KOCH BIHAR,11.18,-,57.73,33.28930801
2018/06/01,WEST BENGAL,SOUTH 24 PARGANAS,1.44,-,14.3,25.13144056
2018/06/01,WEST BENGAL,BARDDHAMAN,2.74,-,17.48,31.29673769
2018/07/31,WEST BENGAL,BIRBHUM,1.87,-,15.37,44.71020893
2018/07/31,WEST BENGAL,MURSHIDABAD,4.01,-,28.03,44.50067859
2018/07/31,WEST BENGAL,KOLKATA,9.55,-,75.72,41.24064214
2018/07/31,WEST BENGAL,HAORA,6.34,-,68.68,43.01789667
2018/07/31,WEST BENGAL,PASHCHIM MEDINIPUR,8.13,-,60.38,43.5957118
2018/07/31,WEST BENGAL,PURBA MEDINIPUR,1.66,-,15.6,44.99319328
2018/07/31,WEST BENGAL,BANKURA,8.39,-,61.04,42.94741446
2018/07/31,WEST BENGAL,HUGLI,1.68,-,17.86,45.62559313
2018/07/31,WEST BENGAL,UTTAR DINAJPUR,11.7,-,75.68,42.42787812
2018/07/31,WEST BENGAL,MALDAH,8.72,-,59.58,42.06226239
2018/07/31,WEST BENGAL,PURULIYA,10.19,-,66.58,42.16822334
2018/07/31,WEST BENGAL,DAKSHIN DINAJPUR,10.18,-,67.46,41.66957633
2018/07/31,WEST BENGAL,DARJILING,7.22,-,44.5,33.16888112
2018/07/31,WEST BENGAL,JALPAIGURI,13.99,-,88.28,41.45890215
2018/07/31,WEST BENGAL,NORTH 24 PARGANAS,3.43,-,26.74,41.54001743
2018/07/31,WEST BENGAL,NADIA,8.42,-,59.13,43.55609002
2018/07/31,WEST BENGAL,KOCH BIHAR,16.79,-,89.71,42.85155613
2018/07/31,WEST BENGAL,SOUTH 24 PARGANAS,4.16,-,38.03,41.44742297
2018/07/31,WEST BENGAL,BARDDHAMAN,4.37,-,30.79,44.31910576
2018/07/30,WEST BENGAL,BIRBHUM,1.86,-,15.36,44.67359024
2018/07/30,WEST BENGAL,MURSHIDABAD,3.91,-,27.28,44.28447842
2018/07/30,WEST BENGAL,KOLKATA,7.91,-,62.43,37.8666784
2018/07/30,WEST BENGAL,HAORA,6.21,-,67.53,42.09293823
2018/07/30,WEST BENGAL,PASHCHIM MEDINIPUR,8.07,-,59.92,43.3887498
2018/07/30,WEST BENGAL,PURBA MEDINIPUR,1.64,-,15.46,44.76073781
2018/07/30,WEST BENGAL,BANKURA,8.34,-,60.66,42.80550964
2018/07/30,WEST BENGAL,HUGLI,1.65,-,17.64,44.90955907
2018/07/30,WEST BENGAL,UTTAR DINAJPUR,11.59,-,74.95,42.19090524
2018/07/30,WEST BENGAL,MALDAH,8.6,-,58.73,41.88655251
2018/07/30,WEST BENGAL,PURULIYA,10.03,-,65.53,41.77019598
2018/07/30,WEST BENGAL,DAKSHIN DINAJPUR,10.13,-,67.15,41.57220559
2018/07/30,WEST BENGAL,DARJILING,7.21,-,44.4,32.64187834
2018/07/30,WEST BENGAL,JALPAIGURI,13.07,-,82.43,39.66546431
2018/07/30,WEST BENGAL,NORTH 24 PARGANAS,3.36,-,26.14,40.89107696
2018/07/30,WEST BENGAL,NADIA,8.23,-,57.84,43.01615288
2018/07/30,WEST BENGAL,KOCH BIHAR,16.14,-,86.07,41.34293814
2018/07/30,WEST BENGAL,SOUTH 24 PARGANAS,4.02,-,36.87,40.9257235
2018/07/30,WEST BENGAL,BARDDHAMAN,4.35,-,30.63,43.99388903
2018/07/29,WEST BENGAL,BIRBHUM,1.86,-,15.33,44.54678
2018/07/29,WEST BENGAL,MURSHIDABAD,3.62,-,25.2,43.0304944
2018/07/29,WEST BENGAL,KOLKATA,8.27,-,65.36,38.58010273
2018/07/29,WEST BENGAL,HAORA,6.22,-,67.61,42.22450886
2018/07/29,WEST BENGAL,PASHCHIM MEDINIPUR,8.09,-,60.07,43.44405815
2018/07/29,WEST BENGAL,PURBA MEDINIPUR,1.61,-,15.07,44.33903614
2018/07/29,WEST BENGAL,BANKURA,8.35,-,60.77,42.84180946
2018/07/29,WEST BENGAL,HUGLI,1.66,-,17.7,45.04826107
2018/07/29,WEST BENGAL,UTTAR DINAJPUR,11.52,-,74.48,42.08652114
2018/07/29,WEST BENGAL,MALDAH,8.54,-,58.37,41.85269216
2018/07/29,WEST BENGAL,PURULIYA,10.06,-,65.59,42.01014353
2018/07/29,WEST BENGAL,DAKSHIN DINAJPUR,10.12,-,67.06,41.55393775
2018/07/29,WEST BENGAL,DARJILING,8.16,-,50.17,34.60073872
2018/07/29,WEST BENGAL,JALPAIGURI,12.57,-,79.27,38.55537541
2018/07/29,WEST BENGAL,NORTH 24 PARGANAS,3.37,-,26.23,41.02569307
2018/07/29,WEST BENGAL,NADIA,8.26,-,58,43.00159781
2018/07/29,WEST BENGAL,KOCH BIHAR,15.76,-,83.91,40.47285934
2018/07/29,WEST BENGAL,SOUTH 24 PARGANAS,4.02,-,36.86,41.05528258
2018/07/29,WEST BENGAL,BARDDHAMAN,4.35,-,30.64,43.86760337
2018/07/28,WEST BENGAL,BIRBHUM,1.88,-,15.47,44.87808055
2018/07/28,WEST BENGAL,MURSHIDABAD,3.7,-,25.66,43.91749171
2018/07/28,WEST BENGAL,KOLKATA,9.3,-,73.7,40.69391882
2018/07/28,WEST BENGAL,HAORA,6.31,-,68.42,42.81690868
2018/07/28,WEST BENGAL,PASHCHIM MEDINIPUR,8.02,-,59.54,43.27464114
2018/07/28,WEST BENGAL,PURBA MEDINIPUR,1.61,-,15.1,44.37211252
2018/07/28,WEST BENGAL,BANKURA,8.43,-,61.33,43.06620438
2018/07/28,WEST BENGAL,HUGLI,1.68,-,17.85,45.56447662
2018/07/28,WEST BENGAL,UTTAR DINAJPUR,11.29,-,72.96,41.73705942
2018/07/28,WEST BENGAL,MALDAH,8.49,-,57.83,41.83905135
2018/07/28,WEST BENGAL,PURULIYA,10.03,-,65.33,42.12691186
2018/07/28,WEST BENGAL,DAKSHIN DINAJPUR,10.09,-,66.82,41.51104581
2018/07/28,WEST BENGAL,DARJILING,7.46,-,45.98,35.20415081
2018/07/28,WEST BENGAL,JALPAIGURI,12.2,-,76.99,37.79073484
2018/07/28,WEST BENGAL,NORTH 24 PARGANAS,3.42,-,26.64,41.43175095
2018/07/28,WEST BENGAL,NADIA,8.43,-,59.13,43.55382687
2018/07/28,WEST BENGAL,KOCH BIHAR,14.92,-,78.76,38.32701885
2018/07/28,WEST BENGAL,SOUTH 24 PARGANAS,4.12,-,37.67,41.24455752
2018/07/28,WEST BENGAL,BARDDHAMAN,4.41,-,31.04,44.50144711
2018/07/27,WEST BENGAL,BIRBHUM,1.87,-,15.39,44.74144427
2018/07/27,WEST BENGAL,MURSHIDABAD,3.37,-,23.45,43.49455706
2018/07/27,WEST BENGAL,KOLKATA,9.33,-,74,40.77603541
2018/07/27,WEST BENGAL,HAORA,6.32,-,68.46,42.85229092
2018/07/27,WEST BENGAL,PASHCHIM MEDINIPUR,8.04,-,59.64,43.33650256
2018/07/27,WEST BENGAL,PURBA MEDINIPUR,1.65,-,15.51,44.8614153
2018/07/27,WEST BENGAL,BANKURA,8.4,-,61.05,42.9813217
2018/07/27,WEST BENGAL,HUGLI,1.67,-,17.83,45.54112403
2018/07/27,WEST BENGAL,UTTAR DINAJPUR,10.07,-,65.03,39.51562785
2018/07/27,WEST BENGAL,MALDAH,7.79,-,52.77,40.81910674
2018/07/27,WEST BENGAL,PURULIYA,10.11,-,65.8,42.34354355
2018/07/27,WEST BENGAL,DAKSHIN DINAJPUR,9.81,-,64.99,41.11948391
2018/07/27,WEST BENGAL,DARJILING,3.85,-,23.84,27.9839879
2018/07/27,WEST BENGAL,JALPAIGURI,10.89,-,68.67,34.97494324
2018/07/27,WEST BENGAL,NORTH 24 PARGANAS,3.42,-,26.64,41.32954284
2018/07/27,WEST BENGAL,NADIA,8.43,-,59.09,43.52599275
2018/07/27,WEST BENGAL,KOCH BIHAR,14.1,-,74.38,36.01769586
2018/07/27,WEST BENGAL,SOUTH 24 PARGANAS,4.12,-,37.65,41.21319843
2018/07/27,WEST BENGAL,BARDDHAMAN,4.4,-,30.94,44.32827925
2018/07/26,WEST BENGAL,BIRBHUM,1.86,-,15.32,44.64103965
2018/07/26,WEST BENGAL,MURSHIDABAD,3.04,-,21.09,42.66849631
2018/07/26,WEST BENGAL,KOLKATA,9.43,-,74.77,40.96965511
2018/07/26,WEST BENGAL,HAORA,6.33,-,68.54,42.9056753
2018/07/26,WEST BENGAL,PASHCHIM MEDINIPUR,8.1,-,60.09,43.5287161
2018/07/26,WEST BENGAL,PURBA MEDINIPUR,1.66,-,15.61,44.96026036
2018/07/26,WEST BENGAL,BANKURA,8.35,-,60.67,42.9069177
2018/07/26,WEST BENGAL,HUGLI,1.67,-,17.84,45.55356166
2018/07/26,WEST BENGAL,UTTAR DINAJPUR,9.24,-,59.58,38.50802409
2018/07/26,WEST BENGAL,MALDAH,6.88,-,46.36,38.92579819
2018/07/26,WEST BENGAL,PURULIYA,10,-,65.12,42.1322469
2018/07/26,WEST BENGAL,DAKSHIN DINAJPUR,9.02,-,59.78,39.85318789
2018/07/26,WEST BENGAL,DARJILING,3.69,-,22.87,27.49125188
2018/07/26,WEST BENGAL,JALPAIGURI,10.87,-,68.53,34.98940608
2018/07/26,WEST BENGAL,NORTH 24 PARGANAS,3.42,-,26.67,41.61171774
2018/07/26,WEST BENGAL,NADIA,8.4,-,58.88,43.48467132
2018/07/26,WEST BENGAL,KOCH BIHAR,14.67,-,77.61,37.45222541
2018/07/26,WEST BENGAL,SOUTH 24 PARGANAS,4.13,-,37.84,41.33511692
2018/07/26,WEST BENGAL,BARDDHAMAN,4.37,-,30.77,44.23093593
2018/07/25,WEST BENGAL,BIRBHUM,1.86,-,15.31,44.74362171
2018/07/25,WEST BENGAL,MURSHIDABAD,2.5,-,17.28,41.38243627
2018/07/25,WEST BENGAL,KOLKATA,8.26,-,65.16,38.64329054
2018/07/25,WEST BENGAL,HAORA,6.23,-,67.69,42.15081183
2018/07/25,WEST BENGAL,PASHCHIM MEDINIPUR,7.83,-,58.11,42.61822671
2018/07/25,WEST BENGAL,PURBA MEDINIPUR,1.58,-,14.73,43.08352059
2018/07/25,WEST BENGAL,BANKURA,8.28,-,60.07,42.76321909
2018/07/25,WEST BENGAL,HUGLI,1.68,-,17.88,45.65557583
2018/07/25,WEST BENGAL,UTTAR DINAJPUR,9.09,-,58.43,38.7977099
2018/07/25,WEST BENGAL,MALDAH,6.92,-,46.46,39.20764275
2018/07/25,WEST BENGAL,PURULIYA,9.67,-,62.69,41.24706341
2018/07/25,WEST BENGAL,DAKSHIN DINAJPUR,9,-,59.61,40.05756892
2018/07/25,WEST BENGAL,DARJILING,3.88,-,24.07,28.53382458
2018/07/25,WEST BENGAL,JALPAIGURI,11.35,-,71.59,36.15010437
2018/07/25,WEST BENGAL,NORTH 24 PARGANAS,3.33,-,26,41.08309152
2018/07/25,WEST BENGAL,NADIA,8.35,-,58.55,42.8905606
2018/07/25,WEST BENGAL,KOCH BIHAR,15.57,-,82.66,39.72251156
2018/07/25,WEST BENGAL,SOUTH 24 PARGANAS,3.85,-,35.18,39.91168249
2018/07/25,WEST BENGAL,BARDDHAMAN,4.4,-,30.93,44.40674478
2018/07/24,WEST BENGAL,BIRBHUM,1.86,-,15.25,44.79351306
2018/07/24,WEST BENGAL,MURSHIDABAD,2.55,-,17.42,42.52670454
2018/07/24,WEST BENGAL,KOLKATA,8.34,-,66,38.66916596
2018/07/24,WEST BENGAL,HAORA,6.2,-,67.47,41.74550264
2018/07/24,WEST BENGAL,PASHCHIM MEDINIPUR,7.67,-,56.94,42.21217093
2018/07/24,WEST BENGAL,PURBA MEDINIPUR,1.59,-,14.87,43.36098557
2018/07/24,WEST BENGAL,BANKURA,8.1,-,58.7,42.1709107
2018/07/24,WEST BENGAL,HUGLI,1.66,-,17.74,45.40849173
2018/07/24,WEST BENGAL,UTTAR DINAJPUR,9.02,-,57.93,39.70756375
2018/07/24,WEST BENGAL,MALDAH,6.83,-,45.81,39.8124501
2018/07/24,WEST BENGAL,PURULIYA,9.38,-,60.78,40.25737951
2018/07/24,WEST BENGAL,DAKSHIN DINAJPUR,8.64,-,57.23,40.06428277
2018/07/24,WEST BENGAL,DARJILING,3.92,-,24.29,29.66167507
2018/07/24,WEST BENGAL,JALPAIGURI,11.9,-,75,37.43650762
2018/07/24,WEST BENGAL,NORTH 24 PARGANAS,3.27,-,25.45,40.48622009
2018/07/24,WEST BENGAL,NADIA,8.33,-,58.31,43.21591529
2018/07/24,WEST BENGAL,KOCH BIHAR,16.07,-,85.46,41.11178303
2018/07/24,WEST BENGAL,SOUTH 24 PARGANAS,3.82,-,34.98,39.88083468
2018/07/24,WEST BENGAL,BARDDHAMAN,4.32,-,30.45,43.96417376
2018/07/23,WEST BENGAL,BIRBHUM,1.65,-,13.47,41.42227063
2018/07/23,WEST BENGAL,MURSHIDABAD,1.93,-,13.05,41.23233072
2018/07/23,WEST BENGAL,KOLKATA,9.24,-,73.26,40.57607145
2018/07/23,WEST BENGAL,HAORA,6.31,-,68.38,42.6539997
2018/07/23,WEST BENGAL,PASHCHIM MEDINIPUR,7.98,-,59.21,43.23028805
2018/07/23,WEST BENGAL,PURBA MEDINIPUR,1.65,-,15.51,44.85147859
2018/07/23,WEST BENGAL,BANKURA,7.98,-,57.96,41.70370104
2018/07/23,WEST BENGAL,HUGLI,1.67,-,17.77,45.41746968
2018/07/23,WEST BENGAL,UTTAR DINAJPUR,6.77,-,43.3,35.72313098
2018/07/23,WEST BENGAL,MALDAH,4.73,-,31.33,37.7155318
2018/07/23,WEST BENGAL,PURULIYA,9.45,-,61.4,40.40224816
2018/07/23,WEST BENGAL,DAKSHIN DINAJPUR,5.1,-,33.8,34.39482141
2018/07/23,WEST BENGAL,DARJILING,3.41,-,21.15,25.98984615
2018/07/23,WEST BENGAL,JALPAIGURI,9.35,-,58.87,32.16169999
2018/07/23,WEST BENGAL,NORTH 24 PARGANAS,3.4,-,26.52,41.25177769
2018/07/23,WEST BENGAL,NADIA,8.22,-,57.52,42.86398033
2018/07/23,WEST BENGAL,KOCH BIHAR,12.53,-,65.52,32.26392928
2018/07/23,WEST BENGAL,SOUTH 24 PARGANAS,4.11,-,37.64,41.23839185
2018/07/23,WEST BENGAL,BARDDHAMAN,4,-,28.33,42.59291578
2018/07/22,WEST BENGAL,BIRBHUM,1.48,-,12.15,37.69232186
2018/07/22,WEST BENGAL,MURSHIDABAD,1.2,-,8.09,38.38914313
2018/07/22,WEST BENGAL,KOLKATA,9.57,-,75.92,41.30133562
2018/07/22,WEST BENGAL,HAORA,6.35,-,68.74,43.0679
2018/07/22,WEST BENGAL,PASHCHIM MEDINIPUR,8.05,-,59.77,43.49190581
2018/07/22,WEST BENGAL,PURBA MEDINIPUR,1.66,-,15.63,45.16081089
2018/07/22,WEST BENGAL,BANKURA,8.04,-,58.44,41.88809346
